id_transacao; id_produto;nome_produto;marca;fornecedor ;departamento;categoria;valor
3174;2749.27;produto id2749.27;produto da marca 2749;fornecedor prod2749;mercearia;roupa;235.91
3175;4597.86;produto id4597.86;produto da marca 4598;fornecedor prod4598;bazar;bebida;342.50
3176;5077.14;produto id5077.14;produto da marca 5077;fornecedor prod5077;mercearia;chocolate;264.54
3177;1468.38;produto id1468.38;produto da marca 1468;fornecedor prod1468;bazar;roupa;198.03
3178;4753.35;produto id4753.35;produto da marca 4753;fornecedor prod4753;mercearia;bebida;252.77
3179;5309.34;produto id5309.34;produto da marca 5309;fornecedor prod5309;bazar;chocolate;175.53
3180;3640.36;produto id3640.36;produto da marca 3640;fornecedor prod3640;mercearia;roupa;284.04
3181;1384.29;produto id1384.29;produto da marca 1384;fornecedor prod1384;bazar;bebida;258.96
3182;1635.39;produto id1635.39;produto da marca 1635;fornecedor prod1635;mercearia;chocolate;50.34
3183;3086.18;produto id3086.18;produto da marca 3086;fornecedor prod3086;bazar;roupa;170.81
3184;321.27;produto id321.27;produto da marca 321;fornecedor prod321;mercearia;bebida;53.44
3185;4294.53;produto id4294.53;produto da marca 4295;fornecedor prod4295;bazar;chocolate;298.02
3186;770.46;produto id770.46;produto da marca 770;fornecedor prod770;mercearia;roupa;31.19
3187;5172.65;produto id5172.65;produto da marca 5173;fornecedor prod5173;bazar;bebida;355.03
3188;662.76;produto id662.76;produto da marca 663;fornecedor prod663;mercearia;chocolate;68.08
3189;3380.53;produto id3380.53;produto da marca 3381;fornecedor prod3381;bazar;roupa;139.22
3190;2026.98;produto id2026.98;produto da marca 2027;fornecedor prod2027;mercearia;bebida;549.84
3191;1556.21;produto id1556.21;produto da marca 1556;fornecedor prod1556;bazar;chocolate;11.50
3192;3120.93;produto id3120.93;produto da marca 3121;fornecedor prod3121;mercearia;roupa;232.88
3193;1070.77;produto id1070.77;produto da marca 1071;fornecedor prod1071;bazar;bebida;311.26
3194;2489.94;produto id2489.94;produto da marca 2490;fornecedor prod2490;mercearia;chocolate;40.48
3195;2707.92;produto id2707.92;produto da marca 2708;fornecedor prod2708;bazar;roupa;85.14
3196;807.41;produto id807.41;produto da marca 807;fornecedor prod807;mercearia;bebida;125.36
3197;3179.54;produto id3179.54;produto da marca 3180;fornecedor prod3180;bazar;chocolate;264.84
3198;2198.48;produto id2198.48;produto da marca 2198;fornecedor prod2198;mercearia;roupa;238.54
3199;2646.82;produto id2646.82;produto da marca 2647;fornecedor prod2647;bazar;bebida;308.55
3200;977.34;produto id977.34;produto da marca 977;fornecedor prod977;mercearia;chocolate;59.76
3201;2963.81;produto id2963.81;produto da marca 2964;fornecedor prod2964;bazar;roupa;240.53
3202;1107.73;produto id1107.73;produto da marca 1108;fornecedor prod1108;mercearia;bebida;348.99
3203;4602.46;produto id4602.46;produto da marca 4602;fornecedor prod4602;bazar;chocolate;179.12
3204;3838.33;produto id3838.33;produto da marca 3838;fornecedor prod3838;mercearia;roupa;121.66
3205;3751.50;produto id3751.50;produto da marca 3751;fornecedor prod3751;bazar;bebida;76.97
3206;5793.56;produto id5793.56;produto da marca 5794;fornecedor prod5794;mercearia;chocolate;52.33
3207;2326.41;produto id2326.41;produto da marca 2326;fornecedor prod2326;bazar;roupa;260.37
3208;4934.54;produto id4934.54;produto da marca 4935;fornecedor prod4935;mercearia;bebida;528.61
3209;3172.91;produto id3172.91;produto da marca 3173;fornecedor prod3173;bazar;chocolate;137.63
3210;4936.71;produto id4936.71;produto da marca 4937;fornecedor prod4937;mercearia;roupa;233.81
3211;1347.38;produto id1347.38;produto da marca 1347;fornecedor prod1347;bazar;bebida;336.03
3212;2320.24;produto id2320.24;produto da marca 2320;fornecedor prod2320;mercearia;chocolate;218.20
3213;5194.56;produto id5194.56;produto da marca 5195;fornecedor prod5195;bazar;roupa;39.23
3214;104.40;produto id104.40;produto da marca 104;fornecedor prod104;mercearia;bebida;553.70
3215;2670.54;produto id2670.54;produto da marca 2671;fornecedor prod2671;bazar;chocolate;118.94
3216;4947.62;produto id4947.62;produto da marca 4948;fornecedor prod4948;mercearia;roupa;239.46
3217;912.90;produto id912.90;produto da marca 913;fornecedor prod913;bazar;bebida;177.08
3218;170.12;produto id170.12;produto da marca 170;fornecedor prod170;mercearia;chocolate;195.85
3219;1799.76;produto id1799.76;produto da marca 1800;fornecedor prod1800;bazar;roupa;169.57
3220;5782.04;produto id5782.04;produto da marca 5782;fornecedor prod5782;mercearia;bebida;339.07
3221;1743.82;produto id1743.82;produto da marca 1744;fornecedor prod1744;bazar;chocolate;72.88
3222;4158.66;produto id4158.66;produto da marca 4159;fornecedor prod4159;mercearia;roupa;157.50
3223;1949.06;produto id1949.06;produto da marca 1949;fornecedor prod1949;bazar;bebida;238.91
3224;2987.56;produto id2987.56;produto da marca 2988;fornecedor prod2988;mercearia;chocolate;159.72
3225;3889.61;produto id3889.61;produto da marca 3890;fornecedor prod3890;bazar;roupa;284.14
3226;1828.01;produto id1828.01;produto da marca 1828;fornecedor prod1828;mercearia;bebida;176.55
3227;2625.59;produto id2625.59;produto da marca 2626;fornecedor prod2626;bazar;chocolate;300.36
3228;2303.66;produto id2303.66;produto da marca 2304;fornecedor prod2304;mercearia;roupa;131.29
3229;3598.29;produto id3598.29;produto da marca 3598;fornecedor prod3598;bazar;bebida;36.13
3230;4235.75;produto id4235.75;produto da marca 4236;fornecedor prod4236;mercearia;chocolate;255.77
3231;2692.55;produto id2692.55;produto da marca 2693;fornecedor prod2693;bazar;roupa;57.99
3232;1514.66;produto id1514.66;produto da marca 1515;fornecedor prod1515;mercearia;bebida;403.27
3233;663.71;produto id663.71;produto da marca 664;fornecedor prod664;bazar;chocolate;246.59
3234;2172.47;produto id2172.47;produto da marca 2172;fornecedor prod2172;mercearia;roupa;112.73
3235;4027.19;produto id4027.19;produto da marca 4027;fornecedor prod4027;bazar;bebida;504.26
3236;4838.49;produto id4838.49;produto da marca 4838;fornecedor prod4838;mercearia;chocolate;186.09
3237;3158.75;produto id3158.75;produto da marca 3159;fornecedor prod3159;bazar;roupa;45.04
3238;1987.39;produto id1987.39;produto da marca 1987;fornecedor prod1987;mercearia;bebida;47.12
3239;5812.96;produto id5812.96;produto da marca 5813;fornecedor prod5813;bazar;chocolate;221.92
3240;1492.23;produto id1492.23;produto da marca 1492;fornecedor prod1492;mercearia;roupa;214.33
3241;2819.78;produto id2819.78;produto da marca 2820;fornecedor prod2820;bazar;bebida;540.25
3242;1105.29;produto id1105.29;produto da marca 1105;fornecedor prod1105;mercearia;chocolate;60.46
3243;1160.03;produto id1160.03;produto da marca 1160;fornecedor prod1160;bazar;roupa;38.61
3244;3706.96;produto id3706.96;produto da marca 3707;fornecedor prod3707;mercearia;bebida;446.59
3245;1522.01;produto id1522.01;produto da marca 1522;fornecedor prod1522;bazar;chocolate;80.14
3246;1798.19;produto id1798.19;produto da marca 1798;fornecedor prod1798;mercearia;roupa;47.77
3247;5263.26;produto id5263.26;produto da marca 5263;fornecedor prod5263;bazar;bebida;255.02
3248;5347.85;produto id5347.85;produto da marca 5348;fornecedor prod5348;mercearia;chocolate;258.37
3249;3471.67;produto id3471.67;produto da marca 3472;fornecedor prod3472;bazar;roupa;266.19
3250;699.27;produto id699.27;produto da marca 699;fornecedor prod699;mercearia;bebida;38.98
3251;1982.79;produto id1982.79;produto da marca 1983;fornecedor prod1983;bazar;chocolate;40.71
3252;5539.02;produto id5539.02;produto da marca 5539;fornecedor prod5539;mercearia;roupa;188.44
3253;5698.02;produto id5698.02;produto da marca 5698;fornecedor prod5698;bazar;bebida;357.63
3254;42.33;produto id42.33;produto da marca 42;fornecedor prod42;mercearia;chocolate;296.60
3255;1700.70;produto id1700.70;produto da marca 1701;fornecedor prod1701;bazar;roupa;111.06
3256;2068.52;produto id2068.52;produto da marca 2069;fornecedor prod2069;mercearia;bebida;145.39
3257;2095.80;produto id2095.80;produto da marca 2096;fornecedor prod2096;bazar;chocolate;162.91
3258;4882.75;produto id4882.75;produto da marca 4883;fornecedor prod4883;mercearia;roupa;73.82
3259;1618.05;produto id1618.05;produto da marca 1618;fornecedor prod1618;bazar;bebida;579.45
3260;5874.20;produto id5874.20;produto da marca 5874;fornecedor prod5874;mercearia;chocolate;125.34
3261;162.15;produto id162.15;produto da marca 162;fornecedor prod162;bazar;roupa;62.75
3262;1268.01;produto id1268.01;produto da marca 1268;fornecedor prod1268;mercearia;bebida;549.23
3263;2337.81;produto id2337.81;produto da marca 2338;fornecedor prod2338;bazar;chocolate;203.05
3264;5710.72;produto id5710.72;produto da marca 5711;fornecedor prod5711;mercearia;roupa;44.99
3265;4231.94;produto id4231.94;produto da marca 4232;fornecedor prod4232;bazar;bebida;475.05
3266;721.28;produto id721.28;produto da marca 721;fornecedor prod721;mercearia;chocolate;147.86
3267;274.85;produto id274.85;produto da marca 275;fornecedor prod275;bazar;roupa;294.76
3268;2812.76;produto id2812.76;produto da marca 2813;fornecedor prod2813;mercearia;bebida;410.10
3269;2945.84;produto id2945.84;produto da marca 2946;fornecedor prod2946;bazar;chocolate;134.11
3270;3170.82;produto id3170.82;produto da marca 3171;fornecedor prod3171;mercearia;roupa;274.15
3271;5699.13;produto id5699.13;produto da marca 5699;fornecedor prod5699;bazar;bebida;266.88
3272;1027.10;produto id1027.10;produto da marca 1027;fornecedor prod1027;mercearia;chocolate;217.66
3273;5743.44;produto id5743.44;produto da marca 5743;fornecedor prod5743;bazar;roupa;217.69
3274;1327.93;produto id1327.93;produto da marca 1328;fornecedor prod1328;mercearia;bebida;593.27
3275;5481.62;produto id5481.62;produto da marca 5482;fornecedor prod5482;bazar;chocolate;93.39
3276;3967.01;produto id3967.01;produto da marca 3967;fornecedor prod3967;mercearia;roupa;145.51
3277;5562.47;produto id5562.47;produto da marca 5562;fornecedor prod5562;bazar;bebida;321.53
3278;2566.63;produto id2566.63;produto da marca 2567;fornecedor prod2567;mercearia;chocolate;202.52
3279;1025.37;produto id1025.37;produto da marca 1025;fornecedor prod1025;bazar;roupa;164.49
3280;3553.13;produto id3553.13;produto da marca 3553;fornecedor prod3553;mercearia;bebida;496.71
3281;1203.20;produto id1203.20;produto da marca 1203;fornecedor prod1203;bazar;chocolate;274.71
3282;4907.04;produto id4907.04;produto da marca 4907;fornecedor prod4907;mercearia;roupa;185.19
3283;1800.80;produto id1800.80;produto da marca 1801;fornecedor prod1801;bazar;bebida;505.87
3284;187.36;produto id187.36;produto da marca 187;fornecedor prod187;mercearia;chocolate;143.03
3285;5982.11;produto id5982.11;produto da marca 5982;fornecedor prod5982;bazar;roupa;241.69
3286;2190.94;produto id2190.94;produto da marca 2191;fornecedor prod2191;mercearia;bebida;183.85
3287;4198.08;produto id4198.08;produto da marca 4198;fornecedor prod4198;bazar;chocolate;14.82
3288;5196.58;produto id5196.58;produto da marca 5197;fornecedor prod5197;mercearia;roupa;157.15
3289;4048.86;produto id4048.86;produto da marca 4049;fornecedor prod4049;bazar;bebida;172.57
3290;1578.19;produto id1578.19;produto da marca 1578;fornecedor prod1578;mercearia;chocolate;105.24
3291;3626.28;produto id3626.28;produto da marca 3626;fornecedor prod3626;bazar;roupa;38.32
3292;3844.18;produto id3844.18;produto da marca 3844;fornecedor prod3844;mercearia;bebida;255.01
3293;2510.35;produto id2510.35;produto da marca 2510;fornecedor prod2510;bazar;chocolate;251.98
3294;4167.94;produto id4167.94;produto da marca 4168;fornecedor prod4168;mercearia;roupa;91.86
3295;1765.41;produto id1765.41;produto da marca 1765;fornecedor prod1765;bazar;bebida;38.02
3296;3378.56;produto id3378.56;produto da marca 3379;fornecedor prod3379;mercearia;chocolate;7.81
3297;3877.96;produto id3877.96;produto da marca 3878;fornecedor prod3878;bazar;roupa;65.49
3298;4524.14;produto id4524.14;produto da marca 4524;fornecedor prod4524;mercearia;bebida;567.81
3299;2550.38;produto id2550.38;produto da marca 2550;fornecedor prod2550;bazar;chocolate;38.25
3300;3280.62;produto id3280.62;produto da marca 3281;fornecedor prod3281;mercearia;roupa;77.13
3301;4861.22;produto id4861.22;produto da marca 4861;fornecedor prod4861;bazar;bebida;158.07
3302;1802.08;produto id1802.08;produto da marca 1802;fornecedor prod1802;mercearia;chocolate;80.99
3303;5519.25;produto id5519.25;produto da marca 5519;fornecedor prod5519;bazar;roupa;30.41
3304;5405.05;produto id5405.05;produto da marca 5405;fornecedor prod5405;mercearia;bebida;55.22
3305;1289.44;produto id1289.44;produto da marca 1289;fornecedor prod1289;bazar;chocolate;102.85
3306;2939.31;produto id2939.31;produto da marca 2939;fornecedor prod2939;mercearia;roupa;107.69
3307;4369.00;produto id4369.00;produto da marca 4369;fornecedor prod4369;bazar;bebida;543.22
3308;4339.59;produto id4339.59;produto da marca 4340;fornecedor prod4340;mercearia;chocolate;84.68
3309;5475.88;produto id5475.88;produto da marca 5476;fornecedor prod5476;bazar;roupa;140.46
3310;2621.17;produto id2621.17;produto da marca 2621;fornecedor prod2621;mercearia;bebida;36.85
3311;2073.03;produto id2073.03;produto da marca 2073;fornecedor prod2073;bazar;chocolate;33.42
3312;873.80;produto id873.80;produto da marca 874;fornecedor prod874;mercearia;roupa;192.81
3313;4782.11;produto id4782.11;produto da marca 4782;fornecedor prod4782;bazar;bebida;21.21
3314;3093.96;produto id3093.96;produto da marca 3094;fornecedor prod3094;mercearia;chocolate;192.69
3315;192.73;produto id192.73;produto da marca 193;fornecedor prod193;bazar;roupa;199.92
3316;3488.67;produto id3488.67;produto da marca 3489;fornecedor prod3489;mercearia;bebida;199.91
3317;3360.38;produto id3360.38;produto da marca 3360;fornecedor prod3360;bazar;chocolate;59.88
3318;3017.56;produto id3017.56;produto da marca 3018;fornecedor prod3018;mercearia;roupa;55.94
3319;638.85;produto id638.85;produto da marca 639;fornecedor prod639;bazar;bebida;51.84
3320;4507.28;produto id4507.28;produto da marca 4507;fornecedor prod4507;mercearia;chocolate;97.10
3321;4574.15;produto id4574.15;produto da marca 4574;fornecedor prod4574;bazar;roupa;244.02
3322;5868.41;produto id5868.41;produto da marca 5868;fornecedor prod5868;mercearia;bebida;91.82
3323;2077.78;produto id2077.78;produto da marca 2078;fornecedor prod2078;bazar;chocolate;99.47
3324;4595.87;produto id4595.87;produto da marca 4596;fornecedor prod4596;mercearia;roupa;206.73
3325;510.19;produto id510.19;produto da marca 510;fornecedor prod510;bazar;bebida;40.34
3326;3434.77;produto id3434.77;produto da marca 3435;fornecedor prod3435;mercearia;chocolate;82.37
3327;3913.44;produto id3913.44;produto da marca 3913;fornecedor prod3913;bazar;roupa;136.37
3328;2006.10;produto id2006.10;produto da marca 2006;fornecedor prod2006;mercearia;bebida;369.68
3329;258.98;produto id258.98;produto da marca 259;fornecedor prod259;bazar;chocolate;164.88
3330;1337.13;produto id1337.13;produto da marca 1337;fornecedor prod1337;mercearia;roupa;205.27
3331;1370.80;produto id1370.80;produto da marca 1371;fornecedor prod1371;bazar;bebida;207.10
3332;2210.20;produto id2210.20;produto da marca 2210;fornecedor prod2210;mercearia;chocolate;63.27
3333;2911.58;produto id2911.58;produto da marca 2912;fornecedor prod2912;bazar;roupa;40.21
3334;676.41;produto id676.41;produto da marca 676;fornecedor prod676;mercearia;bebida;462.06
3335;2155.54;produto id2155.54;produto da marca 2156;fornecedor prod2156;bazar;chocolate;142.93
3336;415.98;produto id415.98;produto da marca 416;fornecedor prod416;mercearia;roupa;231.90
3337;5286.39;produto id5286.39;produto da marca 5286;fornecedor prod5286;bazar;bebida;556.57
3338;1110.32;produto id1110.32;produto da marca 1110;fornecedor prod1110;mercearia;chocolate;280.96
3339;5726.92;produto id5726.92;produto da marca 5727;fornecedor prod5727;bazar;roupa;40.23
3340;4221.71;produto id4221.71;produto da marca 4222;fornecedor prod4222;mercearia;bebida;552.38
3341;3882.62;produto id3882.62;produto da marca 3883;fornecedor prod3883;bazar;chocolate;209.99
3342;504.21;produto id504.21;produto da marca 504;fornecedor prod504;mercearia;roupa;86.07
3343;4903.20;produto id4903.20;produto da marca 4903;fornecedor prod4903;bazar;bebida;278.37
3344;3923.37;produto id3923.37;produto da marca 3923;fornecedor prod3923;mercearia;chocolate;274.26
3345;4709.57;produto id4709.57;produto da marca 4710;fornecedor prod4710;bazar;roupa;299.96
3346;3773.46;produto id3773.46;produto da marca 3773;fornecedor prod3773;mercearia;bebida;32.83
3347;4973.35;produto id4973.35;produto da marca 4973;fornecedor prod4973;bazar;chocolate;24.18
3348;2376.05;produto id2376.05;produto da marca 2376;fornecedor prod2376;mercearia;roupa;105.51
